"PLOTNO","BLU_min","BLU_max","BLU_med","GRN_min","GRN_max","GRN_med","NIR_min","NIR_max","NIR_med","RGE_min","RGE_max","RGE_med","RED_min","RED_max","RED_med","CT_min","CT_max","CT_med","NDVI_min","NDVI_max","NDVI_med","EXG_min","EXG_max","EXG_med","OSAVI_min","OSAVI_max","OSAVI_med","SAVI_min","SAVI_max","SAVI_med","SAVIl_min","SAVIl_max","SAVIl_med","SAVIRE1_min","SAVIRE1_max","SAVIRE1_med","MSR_min","MSR_max","MSR_med","NDRE_min","NDRE_max","NDRE_med","VARI_min","VARI_max","VARI_med","CC1_min","CC1_max","CC1_med","Clgrn_min","Clgrn_max","Clgrn_med","ARI_min","ARI_max","ARI_med","TGI2_min","TGI2_max","TGI2_med","GLI2_min","GLI2_max","GLI2_med","SRRED_min","SRRED_max","SRRED_med","HTNDVI_min","HTNDVI_max","HTNDVI_med","NDVI_97_min","NDVI_97_max","NDVI_97_med","NDRE_97_min","NDRE_97_max","NDRE_97_med","ARI_97_min","ARI_97_max","ARI_97_med","altHT_97_min","altHT_97_max","altHT_97_med","CT_5_min","CT_5_max","CT_5_med","altHT.stdev_min","altHT.stdev_max","altHT.stdev_med","NIR.stdev_min","NIR.stdev_max","NIR.stdev_med","RGE.stdev_min","RGE.stdev_max","RGE.stdev_med","RED.stdev_min","RED.stdev_max","RED.stdev_med","GRN.stdev_min","GRN.stdev_max","GRN.stdev_med","BLU.stdev_min","BLU.stdev_max","BLU.stdev_med","CT.stdev_min","CT.stdev_max","CT.stdev_med","MScountplot_min","MScountplot_max","MScountplot_med","MScount_min","MScount_max","MScount_med","biovol_min","biovol_max","biovol_med","hills_min","hills_max","hills_med","PCplot_min","PCplot_max","PCplot_med","HTAVG","YLDTON","GERMPLASMNAME","row","col","REP","PRECTOTCORR","RH2M","T2M"
490,0.014008473,0.046299975,0.028640432,0.048261866,0.11919092,0.083580509,0.436099142,0.728510946,0.582284391,0.123206623,0.265699536,0.190292224,0.012461309,0.113106482,0.032645658,30.50270176,35.19377518,31.23846722,0.618513126,0.965696615,0.909143542,0.270266689,0.979693025,0.808442213,0.553610099,0.918844927,0.832941335,0.486945187,0.860317828,0.768938898,0.445563861,0.815904865,0.713853066,0.256721025,0.638324705,0.49252977,1.416198464,7.373729772,4.26549616,0.285116143,0.666708449,0.521044394,0.018802582,0.784234348,0.625755749,0.357721623,0.786194191,0.65372025,3.046101374,12.84023787,6.334836371,2.24672649,8.835314131,4.158442939,3.273187457,6.066277137,3.987142344,0.189871061,0.590212903,0.504389266,4.242644346,57.30328397,21.01274459,0.571187807,0.92451378,0.756313467,0.772856008,0.977183145,0.944522213,0.393171811,0.713513247,0.606347104,3.837756896,11.80787649,6.436326745,0.686351967,1.08512085,0.961203346,29.96471968,34.78563461,30.75927591,0.022937658,0.04378775,0.028847741,0.055568452,0.129104008,0.075659847,0.019302181,0.086400607,0.0361965,0.002560618,0.048825965,0.010485987,0.008006508,0.045032657,0.016707189,0.002685448,0.018210159,0.007039904,0.227550904,0.539273137,0.420587774,7665,8400,7909,6424,8380,7880,1.345159384,2.174927802,1.912516066,44,56,47,0.826131687,1,0.992806633,107,8.07,"IR19A4416",70,7,2,5.57,90.25,23.98
491,0.015258351,0.03204984,0.019936888,0.057055332,0.098805055,0.063579619,0.385385647,0.735992879,0.546448201,0.138875246,0.223394282,0.169554189,0.013366169,0.053387715,0.020181859,30.27947712,34.60322571,31.17280865,0.823724117,0.963602017,0.93995073,0.604808049,1.066084253,0.873442351,0.738736831,0.91885662,0.856714674,0.605704775,0.863015255,0.752761736,0.520146445,0.820023961,0.681985194,0.372756204,0.597387288,0.523757707,2.774599669,7.142891273,5.424581298,0.416112639,0.632323383,0.58580288,0.382727422,0.81576607,0.69837533,0.533702073,0.758295526,0.719502188,4.477950152,10.29171593,8.358132691,3.048018144,7.061490574,5.517508148,3.883973882,5.304747352,4.254154431,0.394028182,0.631306666,0.537674782,10.34585156,53.94809978,32.30598372,0.457208086,1.063614051,0.916776147,0.909176911,0.974968879,0.956392284,0.536248571,0.697939363,0.64235497,5.061859486,9.840033605,7.343772017,0.622652893,1.175391541,1.066738586,29.62079945,34.30734768,30.84747429,0.018355778,0.058376075,0.036792863,0.04467884,0.177380515,0.077901646,0.024592045,0.083435113,0.02840375,0.00250747,0.028982233,0.004756781,0.009397803,0.039480865,0.013065986,0.002677022,0.013233534,0.00394342,0.207452564,0.716563589,0.411322364,7677,8400,7868,6631,8383,7776,1.005125629,2.49136089,2.107824835,43,56,47,0.852752058,1,0.999478963,112.4,8.55,"IR19A1864",70,8,2,5.57,90.25,23.98
492,0.017224746,0.029567489,0.021914208,0.047445787,0.093730558,0.082299583,0.240321651,0.814842463,0.667345941,0.11987678,0.219900049,0.193848498,0.01778632,0.04237058,0.020577,30.32086945,34.59451485,31.06613922,0.763384079,0.955871117,0.929370863,0.458504979,1.028611902,0.943331308,0.516427492,0.929844849,0.864389457,0.380545605,0.895994183,0.809398526,0.311635389,0.868907408,0.76752565,0.220389371,0.598105003,0.505449187,2.219402722,6.435063976,4.945521591,0.350293446,0.597609463,0.519255153,0.235262574,0.807401204,0.764067971,0.452514955,0.72937519,0.652873378,4.26789569,8.819358103,6.389154236,3.052407589,5.943575465,4.231491529,1.827082246,6.149601385,5.403493034,0.308514837,0.61365557,0.572487205,7.45251661,44.32179061,27.31692554,0.398208661,1.034490632,0.841667641,0.880164581,0.969978677,0.948707339,0.471865835,0.651327448,0.593760461,4.080853293,8.110875688,6.451582575,0.587707748,1.173302879,1.0039328,29.44971581,34.23507099,30.55813484,0.016982338,0.105510284,0.020550971,0.050664854,0.192403704,0.065204415,0.023013963,0.117012694,0.031456698,0.002871626,0.050408975,0.005278427,0.010471834,0.050395833,0.015454802,0.003018618,0.018860214,0.005388142,0.183611293,0.734304651,0.465776075,7704,8281,7931,3866,8281,7931,0.617408517,2.49924859,2.156683161,25,57,47,0.497170782,1,0.9997543,112.6,6.49,"IR18A1589",69,8,2,5.57,90.25,23.98
493,0.017040471,0.051368922,0.021819134,0.055659249,0.140473247,0.066874117,0.452446133,0.692659795,0.607811242,0.132854417,0.30335778,0.159780294,0.014455102,0.097341642,0.019684711,30.3810091,34.6981945,30.95885277,0.72881794,0.959209887,0.920921643,0.460037152,0.949521262,0.815144411,0.673038363,0.906069848,0.854564112,0.611744194,0.842465928,0.767394752,0.543696079,0.794396349,0.7008288,0.319698741,0.610274709,0.508963694,1.979263312,6.716626376,4.631363396,0.335897784,0.642374262,0.532925312,0.232046727,0.789529999,0.723378428,0.433719309,0.766133376,0.664323525,3.378046675,10.75842656,6.591452138,2.352328139,7.166143442,4.304898681,3.731782715,6.304832953,4.399199588,0.309439453,0.575523093,0.507862906,6.375119145,48.03148965,24.29137019,0.541780507,1.011520417,0.851155958,0.854281423,0.973103416,0.950773308,0.454158259,0.70075661,0.592387843,4.074724926,10.36851029,6.080798731,0.673524475,1.145344048,1.059560089,29.4972044,34.33978653,30.54787569,0.030944736,0.054750927,0.037523773,0.053566672,0.172001236,0.070753936,0.021300347,0.100975996,0.031396916,0.002937994,0.047554837,0.006649727,0.009325637,0.050677541,0.015356766,0.003085324,0.019758531,0.00536094,0.182359472,0.711792194,0.433974303,7673,8400,7945,6521,8400,7929,1.266859708,2.404512454,2.19600683,44,55,48,0.846443406,1,0.997734994,113.8,5.48,"IR19A6782",68,8,2,5.57,90.25,23.98
494,0.012694672,0.045789309,0.02417458,0.043118283,0.115200967,0.068050049,0.356642812,0.6035707,0.48166573,0.106345084,0.263496444,0.155998737,0.010724292,0.106859803,0.027989689,30.3519125,34.6855278,31.00628281,0.630404512,0.962510264,0.910116092,0.28344097,0.944539617,0.753712528,0.555377392,0.877261385,0.820759535,0.484413489,0.778857661,0.709126493,0.440550039,0.716585477,0.629338193,0.25111384,0.586254439,0.481959879,1.466462566,7.030143268,4.293098208,0.283959952,0.654007474,0.524538757,0.038433353,0.791806294,0.618097388,0.360358491,0.775760803,0.659284546,3.130431169,11.88496958,6.47844228,2.336712369,8.107116582,4.262014073,2.80676224,4.926939497,3.532204159,0.198513979,0.573080422,0.475657198,4.411321488,52.34793489,21.25092455,0.463773252,0.958498621,0.773918445,0.780617394,0.977493741,0.948295069,0.3852843,0.709549237,0.604778174,3.963669907,11.63441688,6.701486646,0.607980347,1.100646095,0.968957825,29.49846535,34.43974781,30.61481094,0.03728098,0.078754971,0.051341274,0.051568841,0.135849056,0.104729491,0.018505643,0.095299688,0.03716568,0.002717654,0.053163846,0.011033189,0.006565378,0.047152135,0.018071724,0.002747836,0.020497297,0.007270348,0.138057808,0.609276728,0.346038537,7671,8356,7884,6311,8257,7682,0.932826858,2.209286229,1.913597243,39,53,49,0.795938958,0.999756157,0.953982532,101.4,6.46,"IR17A2882",67,8,2,5.57,90.25,23.98
495,0.016150748,0.037497539,0.020020586,0.050264016,0.107101377,0.057217725,0.428701475,0.729977846,0.553241909,0.124664851,0.25504075,0.153049216,0.014509319,0.069292564,0.017197099,30.32551956,34.40875816,30.84919357,0.767389947,0.960271553,0.929488366,0.491472108,0.948217259,0.817170337,0.680534516,0.917934295,0.859178173,0.604397216,0.862880383,0.757953164,0.532310862,0.82066981,0.68824119,0.306447302,0.630152783,0.515336865,2.250177943,6.813311851,4.950266345,0.343789782,0.648541994,0.545237584,0.254167019,0.766732025,0.736830742,0.451805475,0.770966755,0.67757348,3.904696673,11.61282755,7.211391802,2.859703515,7.924041021,4.841254569,3.325428252,5.17860765,3.878530014,0.328270173,0.574884171,0.508911008,7.598080672,49.34176148,27.36411362,0.524525205,0.989743409,0.830341176,0.855512478,0.974804166,0.959795527,0.435221316,0.71352473,0.629461953,4.881933568,11.43446904,7.294873006,0.709344635,1.131089058,1.038606415,29.56484871,34.00975151,30.53541307,0.039624732,0.090761707,0.063548641,0.044718684,0.176803087,0.086069529,0.021205563,0.098976147,0.03124802,0.002931958,0.03459257,0.006811196,0.008110456,0.047014416,0.013188477,0.003074218,0.016578193,0.005242862,0.168485992,0.579600988,0.332664142,7690,8397,7937,6487,8363,7741,1.092751749,2.351517297,2.085532306,42,54,48,0.827423469,0.99853908,0.995950935,112.4,6.79,"IR19A6404",66,8,2,5.57,90.25,23.98
496,0.012177551,0.031512983,0.014606671,0.040900987,0.106941916,0.050943401,0.43706885,0.698639333,0.554243982,0.105677638,0.237899035,0.122642517,0.009926936,0.049088597,0.013854413,30.26817131,34.19560623,30.79676247,0.843905401,0.967601834,0.955993265,0.687638607,0.978491211,0.894054589,0.759857763,0.910123513,0.859998535,0.63559399,0.847034968,0.749819374,0.557537369,0.799758672,0.675681247,0.376533114,0.631042316,0.579740383,3.020750298,7.602413131,6.444812019,0.403403713,0.677434582,0.619950371,0.474478007,0.840223238,0.777824266,0.528915834,0.794068269,0.748466727,4.294782885,13.27444779,10.00642045,2.926394611,9.069298414,6.738358542,2.766187687,6.447180122,3.430941134,0.440075696,0.589631177,0.548045331,11.81274316,60.73188908,44.44758849,0.579175246,1.071212828,0.939367363,0.898015837,0.979349455,0.968805977,0.479318273,0.729293479,0.674679552,4.599469107,12.60262823,9.152361138,0.727369728,1.16319294,1.074022369,29.4414649,33.76955643,30.32876854,0.017878541,0.079284668,0.03146954,0.04673648,0.161011716,0.077146412,0.019184009,0.073001635,0.025117429,0.002248651,0.019735824,0.005858877,0.006810511,0.036535428,0.011646637,0.00243561,0.010487938,0.004250638,0.16807825,0.559181541,0.350809413,7667,8353,7948,6768,8340,7812,1.266339013,2.452041886,2.259403439,43,52,48,0.871154589,1,0.996805897,106.6,6.49,"IR19A2021",65,8,2,5.57,90.25,23.98
497,0.013872747,0.038454104,0.022159666,0.045098025,0.098634437,0.075076275,0.411960334,0.725983799,0.553604007,0.114011914,0.224892952,0.170960337,0.012587349,0.077358246,0.024829181,30.39670372,34.76732254,30.7255764,0.683961784,0.962942471,0.924300756,0.361386829,0.968114418,0.843935168,0.579664693,0.906722877,0.839043297,0.489539368,0.85249636,0.760701181,0.435447548,0.810970344,0.690274425,0.254888707,0.622885289,0.508635803,1.720588567,7.074196371,4.750972712,0.301407679,0.665342932,0.555252309,0.136199054,0.792016717,0.645143977,0.388937251,0.784339932,0.687225258,3.223477586,12.19192576,7.400649058,2.364988278,8.197495584,4.877759737,3.049958559,6.158429607,3.745361943,0.248581593,0.584596692,0.522675349,5.328348586,52.97013924,25.42034322,0.638743697,1.04423837,0.887484398,0.82125222,0.974294301,0.955292199,0.404045237,0.716763035,0.635709505,3.974892058,11.37691604,7.725391878,0.748450317,1.171149521,1.069816513,29.50252037,34.34048462,30.33075085,0.023994944,0.060493615,0.036338091,0.057779094,0.14006789,0.075210216,0.018488433,0.092179214,0.035044944,0.002339268,0.042527013,0.008999244,0.007321461,0.045082681,0.017396807,0.002318078,0.018143894,0.006131962,0.181068524,0.599176614,0.359885798,7665,8399,7871,5869,8399,7809,1.465020837,2.514833302,2.240719389,40,58,47,0.748501467,1,0.993637867,118.6,6.62,"IR19A3178",64,8,2,5.57,90.25,23.98
498,0.016542979,0.034565195,0.022128939,0.052924328,0.105898909,0.072354469,0.267776802,0.77649042,0.612215936,0.130590692,0.233649448,0.175268307,0.014306285,0.055993535,0.027479576,30.41954803,34.79300499,30.64035988,0.751523629,0.958028812,0.921429997,0.384085403,0.933854244,0.848091681,0.550658407,0.916159129,0.850523966,0.412722123,0.873902178,0.780448098,0.339761274,0.840997015,0.734111383,0.249782096,0.625598127,0.522335337,2.132136915,6.613295616,4.648886673,0.346969896,0.654468156,0.54889119,0.158503856,0.77995669,0.660510763,0.446927258,0.77442725,0.680747223,4.106860233,11.1559403,6.902758184,2.893224754,7.359870873,4.470366727,2.177545514,6.593850234,4.229066537,0.262827044,0.567824381,0.524799284,7.04905508,46.65173653,24.45500729,0.478774301,1.057300744,0.878335335,0.850600401,0.972480508,0.952339796,0.441165301,0.706678267,0.630853096,3.692897984,10.30316282,7.525119653,0.743920708,1.181037521,1.127969208,29.55361624,34.40791016,30.28042278,0.023275297,0.147821044,0.035557964,0.050485759,0.246571198,0.06635301,0.018070601,0.136192247,0.033243607,0.002430163,0.04280602,0.009990886,0.007944684,0.061991258,0.017386279,0.002553393,0.019630932,0.006900694,0.215037514,0.57172274,0.411163009,7732,8371,7915,3371,8371,7909,0.658414981,2.521547431,2.240074067,24,58,49,0.433513374,1,0.999095023,124.4,6.65,"IR19A3195",63,8,2,5.57,90.25,23.98
499,0.012340273,0.04630721,0.014315696,0.042721909,0.155449346,0.052384403,0.460052103,0.794515491,0.614810795,0.11066056,0.341113359,0.127450727,0.009762565,0.064771935,0.013946448,30.09496307,33.99939346,30.84762955,0.848743137,0.969072565,0.957747576,0.748744597,1.023703847,0.938352009,0.79312579,0.914051281,0.864300808,0.689017331,0.857510122,0.802315655,0.608261969,0.814311233,0.743556045,0.410645814,0.631225405,0.581997897,3.086268666,7.792904385,6.589314646,0.39783016,0.675792088,0.614819407,0.522915088,0.854391019,0.769603599,0.525742264,0.793086291,0.745349907,4.102045168,13.03603332,9.644721828,2.771676002,8.862744668,6.456527218,2.908478131,9.701178864,3.711978598,0.47301634,0.611324161,0.570039564,12.22254056,63.66750389,46.33456266,0.61776069,1.233424397,1.083798003,0.886691815,0.980895499,0.968426423,0.463556691,0.728838001,0.676125489,4.032397263,12.81565965,8.983444375,0.705840302,1.351034851,1.200784302,29.21166754,33.69362793,30.45060472,0.033200968,0.097692209,0.037404767,0.059767614,0.125719927,0.067126875,0.017295364,0.068943784,0.025219941,0.002112833,0.016187329,0.004513232,0.006969493,0.033660308,0.0124694,0.002246577,0.010663729,0.003589018,0.227091676,0.62564634,0.382679738,7662,8316,7921,7648,8315,7888,1.422036952,2.825457798,2.484408505,40,56,51,0.98768254,1,0.997395494,136,7.22,"IR19A2011",62,8,2,5.57,90.25,23.98
500,0.014401159,0.039503749,0.022015783,0.050000641,0.11528796,0.070696212,0.427430958,0.735682636,0.583294332,0.124216627,0.234507941,0.169748999,0.013095983,0.073920041,0.02264362,30.29482651,34.57176208,30.61313534,0.715687307,0.959109651,0.929691298,0.515561417,0.935847907,0.855326808,0.615744259,0.905450484,0.843948102,0.527092872,0.854157379,0.771675591,0.470981228,0.81446187,0.712539892,0.266601945,0.606003714,0.50401543,1.898192217,6.707687973,4.95848752,0.306406443,0.659341872,0.56075651,0.276892008,0.763633479,0.682563543,0.401306679,0.778198036,0.692985986,2.812418994,11.48296623,7.534933774,1.921130226,7.597008441,4.971171266,3.376576091,5.5641063,4.216916535,0.342523135,0.568806773,0.528487685,6.034508307,47.91129724,27.44598108,0.669952169,0.999348737,0.872024052,0.835860248,0.974219532,0.955282003,0.416873097,0.717496158,0.636167763,3.32441275,11.40842739,7.359012021,0.756749115,1.171607933,1.06046257,29.47346382,34.18412876,30.32603703,0.026339308,0.079148952,0.034363284,0.054394417,0.136255999,0.065263233,0.019041143,0.090022353,0.029856582,0.002666445,0.033245887,0.006314456,0.008396814,0.047940612,0.015549694,0.002751279,0.016721802,0.005295924,0.158953379,0.661463903,0.362162384,7597,8378,7877,6096,8370,7837,1.544740047,2.38080072,2.175845166,43,54,49,0.783950617,1,0.996313247,100.4,6.98,"IR19A6757",61,8,2,5.57,90.25,23.98
501,0.015775939,0.040197494,0.021646312,0.049930202,0.115519162,0.075731952,0.468269169,0.793781251,0.635134578,0.12915352,0.257571116,0.175750226,0.013159566,0.063625555,0.019751448,30.3328619,34.50924683,30.57220173,0.791653756,0.956001111,0.948555012,0.580048408,0.957940068,0.890509655,0.718205527,0.921879542,0.860834935,0.631381504,0.883676056,0.794707389,0.563023322,0.85334355,0.745569991,0.328287717,0.614791433,0.513190487,2.452773459,6.445439551,5.91433589,0.354255789,0.643318274,0.58950258,0.374739651,0.791673866,0.751979451,0.467730209,0.765727851,0.7226092,3.679386044,10.80317366,8.986996448,2.580124001,7.181262487,6.117989595,3.41582097,6.152462892,4.930583732,0.379940356,0.579639964,0.546268008,8.599405169,44.45569322,37.87647913,0.624521646,1.04824608,0.880808862,0.849383056,0.9712755,0.96120831,0.420821962,0.705269762,0.641494811,3.628206145,10.37987634,7.749735638,0.724727364,1.158562851,1.041110382,29.44814329,34.09345932,30.22050238,0.014782253,0.053145609,0.019585165,0.058970392,0.128653348,0.06907983,0.019315779,0.072419654,0.030577499,0.002277023,0.023457026,0.004790446,0.008057634,0.035285017,0.014771761,0.002460806,0.012451051,0.004502127,0.186439456,0.684223474,0.338871588,7700,8384,7952,6983,8384,7893,1.509515696,2.505541916,2.230172914,43,58,47,0.898019547,1,1,113,6.5,"IR20X1005",60,8,2,5.57,90.25,23.98
502,0.018730063,0.03843941,0.026529061,0.060049683,0.108438712,0.088406093,0.450898319,0.840727746,0.675285757,0.148315892,0.238901056,0.203493103,0.016505092,0.070134971,0.025423,30.38902473,34.74816513,30.64780045,0.735280145,0.947821838,0.935192329,0.499057436,0.9084942,0.889445678,0.642870269,0.92146961,0.859412301,0.550749864,0.895364304,0.805607781,0.492538696,0.873925059,0.764758821,0.274672766,0.598672676,0.494654372,2.021038462,5.868097474,5.195205442,0.311083617,0.617360063,0.555853502,0.272996354,0.752440551,0.724973411,0.410616404,0.743429946,0.692645714,3.201706988,9.330070355,7.530949359,2.295451725,6.095953045,4.949880055,4.07624361,6.713011226,5.298920034,0.33277466,0.555258393,0.545734059,6.555156762,37.33021164,29.86054424,0.52969905,1.060156756,0.894117497,0.839400217,0.963305561,0.952792485,0.400130339,0.679675624,0.610639001,3.629754359,8.449986233,6.612571245,0.733080521,1.194319305,1.087001305,29.51156769,34.38569107,30.31098585,0.02425734,0.100192035,0.030753447,0.059418806,0.126636659,0.068394676,0.02362509,0.08042972,0.032222386,0.003020168,0.034172282,0.006098602,0.010185533,0.039435682,0.015851334,0.003098204,0.015318694,0.004911683,0.251722883,0.706666401,0.388875023,7662,8311,7957,6451,8311,7957,1.350129235,2.552320281,2.305871037,37,58,47,0.822831633,1,0.9990864,116,6,"IR18A2507",59,8,2,5.57,90.25,23.98
503,0.016079633,0.042434819,0.02778451,0.046187043,0.113553904,0.079117466,0.426496938,0.781515121,0.600164682,0.117626261,0.245919406,0.192596018,0.01387581,0.094609763,0.032545801,30.35066128,34.85519981,30.80448914,0.647012278,0.954632299,0.914077802,0.347487056,0.880259736,0.825503849,0.562469821,0.906170886,0.844102502,0.485327992,0.86731669,0.778850091,0.43600855,0.836271885,0.724977859,0.243872009,0.612620392,0.489913015,1.54009574,6.338372194,4.410069894,0.281061686,0.655035455,0.521673715,0.101932232,0.744692452,0.653428328,0.359326251,0.773724919,0.656409848,2.91736105,11.28492362,6.288953132,2.136968943,7.476441565,4.209502612,3.006446393,6.518904856,4.203343738,0.239784766,0.54111448,0.51321305,4.665919445,43.08422667,22.27687207,0.545410068,1.015430293,0.865060417,0.800489951,0.96995175,0.942994062,0.391748167,0.718126012,0.588904895,3.767382112,11.06536503,5.944054267,0.758644562,1.307740784,1.073265419,29.50198698,34.44117508,30.37560959,0.031219595,0.115118134,0.071725901,0.07950327,0.171288302,0.109934362,0.022350785,0.092104474,0.05123369,0.002389492,0.043922456,0.009649306,0.009067552,0.043917417,0.023419291,0.002473305,0.017213854,0.007571512,0.262017766,0.750403767,0.370550229,7665,8375,7948,6463,8367,7622,1.480498879,2.509560492,1.974883399,39,54,44,0.831147119,1,0.970953831,109,5.41,"IR17A2938",58,8,2,5.57,90.25,23.98
504,0.018587641,0.032592673,0.025587806,0.055080369,0.125996172,0.083195828,0.189328596,0.891839206,0.539768398,0.1011132,0.280793279,0.193350077,0.018168911,0.060727524,0.031930478,30.32231712,35.76494408,30.78341484,0.584458507,0.940938795,0.929138682,0.287427601,0.990534504,0.934778522,0.376237709,0.918347142,0.843591588,0.266222253,0.904308117,0.740017323,0.214492137,0.892601624,0.670250972,0.165300226,0.551086715,0.478705271,1.282216866,5.475518133,4.936179308,0.242716833,0.563522839,0.517051324,0.055052713,0.766826935,0.735807696,0.30902979,0.69948445,0.657232846,2.356341233,7.047115086,6.075043801,1.676544771,4.508361124,3.904923928,1.907872881,9.000824843,5.160356585,0.201118918,0.595447944,0.568279925,3.81299711,32.86317643,27.22414352,0.414415553,1.216978657,1.032050394,0.775915921,0.955680138,0.94235905,0.347714225,0.624422104,0.565932903,2.747138745,9.696627662,5.89656998,0.822905312,1.370304947,1.150773468,29.38898468,34.97430687,30.30897903,0.048602389,0.245151824,0.13542524,0.070648321,0.214487452,0.109008874,0.029685532,0.129808622,0.04825498,0.00318623,0.075205715,0.008767287,0.012453662,0.072881007,0.026387268,0.003140148,0.028341349,0.0072508,0.203335809,0.769399992,0.448498487,7704,8392,7937,3314,8302,7500,0.762669497,2.857522885,1.920560102,19,45,37,0.422704082,1,0.965564911,153.2,4.54,"IR19A6630",57,8,2,5.57,90.25,23.98
