F1,F2,F3,F4,F5,ID,X,Y,Class
-84.764603,31.191759,2.0,3.7,56.255,361,713001.55201,3453006.59136,1
-84.764595,31.191735,1.7,3.3,56.186,362,713002.396862,3453003.94653,1
-84.764586,31.191711,1.8,3.2,56.168,363,713003.241938,3453001.29061,1
-84.764577,31.191687,1.2,2.8,56.182,364,713004.153731,3452998.63603,1
-84.764569,31.191662,1.0,2.2,56.253,365,713005.038052,3452995.92545,1
-84.76456,31.191638,1.0,2.2,56.14,366,713005.921477,3452993.25921,1
-84.764551,31.191613,1.1,2.3,56.093,367,713006.815106,3452990.55991,1
-84.764543,31.191589,1.1,2.6,56.06,368,713007.661753,3452987.82638,1
-84.764534,31.191564,1.2,2.8,56.021,369,713008.526566,3452985.13758,1
-84.764526,31.19154,1.5,3.1,55.929,370,713009.37299,3452982.41514,1
-84.764518,31.191515,1.5,3.0,55.939,371,713010.171984,3452979.68065,1
-84.764509,31.19149,1.6,4.1,55.883,372,713011.094207,3452976.98192,1
-84.764501,31.191466,2.0,5.3,55.825,373,713011.968104,3452974.31549,0
-84.764495,31.19144,2.2,6.1,55.782,374,713012.58803,3452971.47756,0
-84.764486,31.191416,2.7,6.2,55.741,375,713013.463049,3452968.75569,0
-84.764477,31.191391,3.3,6.5,55.657,376,713014.365988,3452966.06767,0
-84.764468,31.191366,2.9,5.4,55.654,377,713015.260517,3452963.32401,0
-84.764459,31.191342,3.7,8.1,55.614,378,713016.229949,3452960.64842,0
-84.764451,31.191318,3.5,7.2,55.536,379,713017.056642,3452957.95886,0
-84.764441,31.191293,3.3,8.3,55.37,380,713018.045136,3452955.28365,0
-84.764432,31.191269,3.8,8.4,55.334,381,713018.958056,3452952.57365,0
-84.764424,31.191244,3.7,8.0,55.293,382,713019.794954,3452949.85101,0
-84.764415,31.191219,3.1,7.2,55.223,383,713020.726713,3452947.15248,0
-84.764407,31.191195,3.4,7.8,55.157,384,713021.505977,3452944.45086,0
-84.764398,31.191171,3.5,7.9,55.118,385,713022.399389,3452941.76265,0
-84.76439,31.191146,2.9,7.7,55.09,386,713023.226981,3452939.02873,0
-84.764381,31.191122,2.8,6.8,55.003,387,713024.147641,3452936.40761,0
-84.764372,31.191097,2.3,6.5,54.965,388,713025.031972,3452933.69703,0
-84.764363,31.191073,2.4,6.5,54.916,389,713025.925161,3452931.0199,0
-84.764352,31.19105,2.0,5.2,54.752,390,713027.025789,3452928.45788,1
-84.764343,31.191025,1.9,4.1,54.716,391,713027.95755,3452925.75934,1
-84.764335,31.191001,1.7,3.8,54.625,392,713028.822148,3452923.08164,1
-84.764326,31.190977,1.5,3.8,54.586,393,713029.696501,3452920.39303,1
-84.764317,31.190952,1.4,3.5,54.508,394,713030.580834,3452917.68245,1
-84.764309,31.190928,1.7,4.2,54.448,395,713031.398226,3452914.9816,1
-84.764301,31.190903,1.8,4.1,54.434,396,713032.301173,3452912.29358,1
-84.764292,31.190879,1.9,4.5,54.36,397,713033.194589,3452909.60536,1
-84.764283,31.190854,2.4,5.4,54.345,398,713034.088454,3452906.89497,1
-84.764274,31.19083,1.9,5.8,54.303,399,713034.96281,3452904.20637,1
-84.764266,31.190805,2.0,5.8,54.253,400,713035.799042,3452901.517,1
-84.764257,31.190781,2.1,6.4,54.221,401,713036.701766,3452898.84006,0
-84.764249,31.190756,2.4,6.9,54.195,402,713037.567265,3452896.11801,0
-84.764241,31.190732,2.8,6.9,54.166,403,713038.375577,3452893.3948,0
-84.764233,31.190707,2.5,6.5,54.112,404,713039.174359,3452890.67139,0
-84.764226,31.190682,2.6,7.0,54.07,405,713039.926608,3452887.89159,0
-84.764218,31.190657,2.8,6.9,54.012,406,713040.763066,3452885.19113,0
-84.764208,31.190633,2.5,7.3,53.962,407,713041.675324,3452882.51439,0
-84.7642,31.190608,3.0,6.7,53.952,408,713042.540825,3452879.79233,0
-84.764192,31.190583,2.9,6.8,53.896,409,713043.377732,3452877.0697,0
-84.764184,31.190559,2.9,6.6,53.845,410,713044.204437,3452874.38014,0
-84.764175,31.190535,2.6,6.4,53.825,411,713045.088328,3452871.69173,0
-84.764167,31.19051,2.2,6.8,53.805,412,713045.915482,3452868.97999,0
-84.764158,31.190486,2.1,6.9,53.8,413,713046.80868,3452866.30286,0
-84.76415,31.190461,2.5,7.3,53.764,414,713047.636283,3452863.56895,0
-84.764141,31.190436,2.8,7.7,53.746,415,713048.501562,3452860.85798,0
-84.764133,31.190412,2.2,7.5,53.721,416,713049.366617,3452858.1581,0
-84.764125,31.190387,2.2,7.4,53.715,417,713050.21261,3452855.45783,0
-84.764116,31.190363,2.5,8.4,53.673,418,713051.078114,3452852.73578,0
-84.764108,31.190338,3.1,8.4,53.63,419,713051.915026,3452850.01315,0
-84.764099,31.190314,3.1,8.6,53.59,420,713052.865189,3452847.34826,0
-84.764089,31.190289,4.2,9.3,53.582,421,713053.787656,3452844.63845,0
-84.764081,31.190265,4.0,7.2,53.55,422,713054.642958,3452841.94946,0
-84.764073,31.190241,3.5,7.2,53.524,423,713055.497812,3452839.28265,0
-84.764064,31.190216,3.9,7.6,53.541,424,713056.410076,3452836.60591,0
-84.764056,31.190192,4.6,9.2,53.554,425,713057.208418,3452833.90468,0
-84.764047,31.190167,5.3,9.2,53.537,426,713058.101846,3452831.21646,0
-84.764039,31.190143,5.0,8.3,53.529,427,713058.88135,3452828.50376,0
-84.764032,31.190119,5.5,8.2,53.541,428,713059.698306,3452825.82509,0
-84.764022,31.190094,5.7,8.2,53.547,429,713060.611245,3452823.11509,0
-84.764015,31.190069,6.3,8.8,53.495,430,713061.429323,3452820.38099,0
-84.764006,31.190045,5.5,8.0,53.444,431,713062.284404,3452817.70309,0
-84.763998,31.19002,5.5,8.6,53.438,432,713063.158996,3452815.0034,0
-84.763989,31.189996,5.4,8.4,53.434,433,713064.00522,3452812.29205,0
-84.763981,31.189971,4.7,8.8,53.428,434,713064.870282,3452809.59217,0
-84.763972,31.189947,5.6,9.5,53.441,435,713065.735792,3452806.87012,0
-84.763964,31.189922,5.4,11.3,53.446,436,713066.619917,3452804.17062,0
-84.763955,31.189897,6.2,11.4,53.423,437,713067.494735,3452801.45985,0
-84.763947,31.189873,5.6,8.8,53.407,438,713068.350043,3452798.77086,0
-84.763938,31.189849,4.5,8.4,53.421,439,713069.195821,3452796.08169,0
-84.76393,31.189824,5.1,9.1,53.378,440,713070.070192,3452793.39309,0
-84.763921,31.1898,4.7,8.5,53.403,441,713070.982687,3452790.70526,0
-84.763912,31.189775,3.5,8.3,53.363,442,713071.895856,3452787.98417,0
-84.763902,31.189751,3.9,7.9,53.268,443,713072.845355,3452785.35254,0
-84.763893,31.189728,4.0,8.9,53.244,444,713073.736772,3452782.76411,0
-84.763886,31.189708,4.2,7.8,53.227,445,713074.448784,3452780.56025,0
-84.76388,31.189687,4.4,7.4,53.252,446,713075.133099,3452778.31146,0
-84.763872,31.189667,4.0,6.6,53.222,447,713075.902522,3452776.09766,0
-84.763865,31.189647,3.9,7.0,53.271,448,713076.624514,3452773.87182,0
-84.763858,31.189627,4.4,7.1,53.271,449,713077.364896,3452771.67962,0
-84.763851,31.189607,3.5,7.1,53.301,450,713078.096643,3452769.44288,0
-84.763843,31.189587,2.5,5.6,53.349,451,713078.818412,3452767.22812,1
-84.763837,31.189566,2.4,5.9,53.355,452,713079.512036,3452764.99061,1
-84.763829,31.189546,2.4,6.1,53.39,453,713080.252643,3452762.78732,1
-84.763822,31.189526,2.4,6.1,53.378,454,713081.003454,3452760.55097,1
-84.763814,31.189506,2.6,6.5,53.348,455,713081.763572,3452758.32589,1
-84.763807,31.189486,2.9,7.5,53.34,456,713082.504628,3452756.10043,0
-84.7638,31.189465,3.9,7.8,53.324,457,713083.226846,3452753.8635,0
-84.763793,31.189445,3.6,7.7,53.316,458,713083.911165,3452751.61471,0
-84.763786,31.189425,4.3,8.3,53.318,459,713084.623405,3452749.39976,0
-84.763779,31.189405,4.6,8.6,53.318,460,713085.316806,3452747.17334,0
-84.76386,31.189375,3.3,2.4,53.351,461,713077.71996,3452743.74778,1
-84.763879,31.189413,3.6,5.3,53.289,462,713075.804575,3452747.93483,1
-84.76389,31.189432,3.3,5.5,53.301,463,713074.752134,3452749.99872,1
-84.7639,31.189452,3.6,5.2,53.312,464,713073.765064,3452752.13047,1
-84.76391,31.18947,3.1,4.3,53.351,465,713072.702868,3452754.20525,1
-84.763919,31.18949,3.7,4.2,53.377,466,713071.791824,3452756.34964,1
-84.763929,31.189508,4.2,4.2,53.411,467,713070.797691,3452758.35924,1
-84.763941,31.189527,5.3,4.8,53.312,468,713069.659248,3452760.43248,0
-84.763951,31.189546,5.4,5.1,53.389,469,713068.70167,3452762.52047,0
-84.763961,31.189564,4.8,4.9,53.363,470,713067.641493,3452764.49547,1
-84.76397,31.189584,4.8,4.7,53.328,471,713066.739982,3452766.64004,1
-84.763977,31.189603,6.4,5.6,53.328,472,713066.038624,3452768.78867,0
-84.763986,31.189622,5.3,5.6,53.393,473,713065.184992,3452770.92312,0
-84.763993,31.189642,4.6,5.5,53.465,474,713064.464348,3452773.08245,0
-84.764,31.189662,4.4,5.6,53.511,475,713063.752562,3452775.27523,0
-84.764009,31.189682,3.7,5.5,53.587,476,713062.841073,3452777.44178,1
-84.76402,31.189701,3.7,5.3,53.634,477,713061.758698,3452779.57161,1
-84.764031,31.189719,4.7,5.6,53.678,478,713060.603214,3452781.54468,0
-84.764041,31.189738,5.2,6.8,53.707,479,713059.625905,3452783.66555,0
-84.76405,31.189758,5.3,7.2,53.783,480,713058.770931,3452785.86652,0
-84.764058,31.189778,5.2,6.8,53.721,481,713057.983572,3452788.0245,0
-84.764065,31.189798,5.9,8.2,53.673,482,713057.233888,3452790.20542,0
-84.764072,31.189818,5.6,7.5,53.64,483,713056.474449,3452792.39723,0
-84.764079,31.189838,6.1,7.0,53.599,484,713055.753135,3452794.58982,0
-84.764087,31.189858,6.0,7.9,53.685,485,713054.973963,3452796.81451,0
-84.764096,31.189877,5.3,7.3,53.564,486,713054.102843,3452798.87097,0
-84.764102,31.189897,5.5,6.7,53.526,487,713053.457105,3452801.09836,0
-84.76411,31.189921,5.0,6.6,53.567,488,713052.621984,3452803.7323,0
-84.764118,31.189943,3.3,6.0,53.627,489,713051.875332,3452806.23493,0
-84.764125,31.189968,3.6,5.8,53.601,490,713051.086522,3452808.93635,0
-84.764135,31.189991,3.8,6.7,53.588,491,713050.128843,3452811.50126,0
-84.764143,31.190015,3.4,6.3,53.59,492,713049.302358,3452814.17974,0
-84.764152,31.19004,3.2,6.4,53.658,493,713048.428218,3452816.85726,0
-84.764161,31.190064,3.2,7.5,53.69,494,713047.496892,3452819.53361,0
-84.764169,31.190088,3.0,7.6,53.764,495,713046.689246,3452822.22357,0
-84.764177,31.190113,3.2,7.8,53.801,496,713045.843251,3452824.92383,0
-84.764186,31.190137,3.2,9.1,53.806,497,713044.931213,3452827.58949,0
-84.764194,31.190161,3.3,9.6,53.787,498,713044.075912,3452830.27848,0
-84.764203,31.190186,4.4,10.1,53.806,499,713043.201102,3452832.98925,0
-84.764211,31.190211,3.3,8.8,53.911,500,713042.383702,3452835.69009,0
-84.764218,31.190235,3.3,7.6,53.988,501,713041.661613,3452838.39287,0
-84.764226,31.190259,3.0,7.7,53.991,502,713040.806986,3452841.04859,0
-84.764235,31.190284,2.9,7.4,54.037,503,713039.961219,3452843.73777,0
-84.764243,31.190308,3.2,6.4,54.043,504,713039.078,3452846.39292,0
-84.764252,31.190332,3.8,8.7,54.069,505,713038.204088,3452849.05935,0
-84.764261,31.190356,3.2,10.9,54.063,506,713037.311564,3452851.70322,0
-84.764269,31.19038,4.2,10.1,54.053,507,713036.494391,3452854.39298,0
-84.764277,31.190405,3.3,10.5,54.087,508,713035.658156,3452857.08235,0
-84.764285,31.190429,3.1,9.8,53.99,509,713034.84188,3452859.72776,0
-84.764294,31.190453,2.8,9.1,53.947,510,713033.958664,3452862.38291,0
-84.764301,31.190477,2.5,8.7,54.045,511,713033.255415,3452865.09715,0
-84.764309,31.190502,2.7,8.0,54.094,512,713032.419406,3452867.77544,0
-84.764317,31.190527,2.6,7.2,54.176,513,713031.6204,3452870.50993,0
-84.764325,31.190551,2.5,7.7,54.188,514,713030.765106,3452873.19892,0
-84.764334,31.190575,2.7,8.3,54.265,515,713029.890974,3452875.87644,0
-84.764342,31.1906,2.5,7.5,54.239,516,713029.045435,3452878.55453,0
-84.764351,31.190623,2.5,8.8,54.298,517,713028.153139,3452881.18731,0
-84.76436,31.190648,2.6,8.5,54.31,518,713027.231802,3452883.84169,0
-84.764368,31.190672,2.5,7.9,54.321,519,713026.395571,3452886.53106,0
-84.764376,31.190696,2.1,6.5,54.391,520,713025.588382,3452889.19884,0
-84.764384,31.19072,1.7,5.8,54.437,521,713024.752824,3452891.85496,1
-84.764393,31.190744,1.7,5.8,54.495,522,713023.84102,3452894.50953,1
-84.764402,31.190769,1.7,4.9,54.52,523,713022.976422,3452897.18724,1
-84.76441,31.190793,1.5,4.4,54.616,524,713022.111824,3452899.86494,1
-84.764418,31.190817,1.7,4.4,54.616,525,713021.256982,3452902.53176,1
-84.764427,31.190841,1.8,4.4,54.673,526,713020.39261,3452905.19838,1
-84.764435,31.190865,1.3,4.5,54.693,527,713019.528461,3452907.85392,1
-84.764444,31.19089,1.4,3.8,54.731,528,713018.682927,3452910.53201,1
-84.764452,31.190914,1.4,4.2,54.791,529,713017.799718,3452913.18716,1
-84.764461,31.190938,1.4,4.1,54.814,530,713016.926264,3452915.83142,1
-84.76447,31.190962,1.5,4.3,54.868,531,713016.062118,3452918.48695,1
-84.764478,31.190986,1.9,4.7,54.889,532,713015.197747,3452921.15358,1
-84.764486,31.19101,2.0,5.0,54.937,533,713014.36197,3452923.82078,1
-84.764495,31.191034,2.5,7.9,54.956,534,713013.478987,3452926.46484,0
-84.764504,31.191058,3.3,8.8,55.015,535,713012.558105,3452929.09705,0
-84.764512,31.191083,2.9,8.2,55.035,536,713011.740942,3452931.78681,0
-84.764521,31.191107,3.8,9.0,55.1,537,713010.876798,3452934.44234,0
-84.764529,31.191131,3.7,10.4,55.136,538,713009.984509,3452937.07513,0
-84.764538,31.191155,4.3,10.2,55.176,539,713009.129673,3452939.74194,0
-84.764546,31.191179,4.2,11.4,55.211,540,713008.264857,3452942.43074,0
-84.764555,31.191203,4.5,10.8,55.257,541,713007.382101,3452945.06371,0
-84.764563,31.191228,4.3,8.2,55.314,542,713006.555409,3452947.75328,0
-84.764572,31.191251,4.2,9.0,55.338,543,713005.634754,3452950.3744,0
-84.76458,31.191276,4.3,8.5,55.403,544,713004.789002,3452953.06358,0
-84.764589,31.1913,4.5,10.0,55.454,545,713003.915106,3452955.73001,0
-84.764597,31.191324,3.9,8.4,55.468,546,713003.051189,3452958.37446,0
-84.764606,31.191348,2.9,8.0,55.538,547,713002.195907,3452961.06345,0
-84.764615,31.191373,2.4,7.2,55.585,548,713001.254847,3452963.75071,0
-84.764623,31.191397,2.1,6.6,55.628,549,713000.419524,3452966.39574,0
-84.764631,31.191421,2.4,5.7,55.61,550,712999.592836,3452969.08531,0
-84.76464,31.191445,1.9,4.9,55.646,551,712998.76682,3452971.74161,1
-84.764648,31.191469,1.4,4.7,55.696,552,712997.902458,3452974.40824,1
-84.764657,31.191493,2.1,3.8,55.723,553,712997.038543,3452977.05269,1
-84.764666,31.191518,1.7,4.0,55.764,554,712996.136058,3452979.71854,1
-84.764673,31.191542,1.6,3.7,55.806,555,712995.367453,3452982.36492,1
-84.764682,31.191566,1.7,3.7,55.866,556,712994.48403,3452985.03115,1
-84.76469,31.19159,1.7,3.4,55.885,557,712993.610138,3452987.69759,1
-84.764699,31.191614,1.6,3.4,55.949,558,712992.755757,3452990.34223,1
-84.764707,31.191638,1.5,3.6,56.0,559,712991.872335,3452993.00847,1
-84.764717,31.191662,1.8,4.2,56.012,560,712990.92287,3452995.6401,1
-84.764725,31.191686,2.1,4.7,56.056,561,712990.049428,3452998.28435,1
-84.764733,31.19171,2.2,5.0,56.114,562,712989.280377,3453000.95291,0
-84.764741,31.191735,2.6,6.0,56.181,563,712988.48251,3453003.63197,0
-84.764749,31.191759,2.6,6.9,56.196,564,712987.675785,3453006.27757,0
-84.764757,31.191783,2.7,7.1,56.288,565,712986.859305,3453008.93407,0
-84.764766,31.191806,3.3,7.5,56.31,566,712985.919598,3453011.55481,0
-84.764774,31.19183,3.9,8.1,56.34,567,712985.093812,3453014.20003,0
-84.764782,31.191855,3.9,9.3,56.382,568,712984.229679,3453016.85557,0
-84.76479,31.191879,5.2,10.5,56.433,569,712983.432039,3453019.52354,0
-84.764799,31.191903,5.3,11.9,56.501,570,712982.529783,3453022.17831,0
-84.764809,31.191927,5.5,11.5,56.553,571,712981.589405,3453024.83231,0
-84.764817,31.191951,5.9,11.7,56.626,572,712980.734805,3453027.48804,0
-84.764826,31.191976,5.4,13.5,56.751,573,712979.860471,3453030.17664,0
-84.764834,31.192,4.8,10.6,56.797,574,712979.024933,3453032.83276,0
-84.764842,31.192023,4.4,9.5,56.853,575,712978.200943,3453035.38929,0
-84.764849,31.192043,4.5,9.3,56.86,576,712977.507802,3453037.60463,0
-84.764856,31.192063,4.0,8.4,56.895,577,712976.767006,3453039.81901,0
-84.764863,31.192083,4.3,8.2,56.916,578,712976.073865,3453042.03435,0
-84.764869,31.192104,4.1,8.3,56.893,579,712975.417951,3453044.29481,0
-84.764876,31.192124,4.1,7.8,56.89,580,712974.676484,3453046.54245,0
-84.764883,31.192145,3.5,7.4,56.903,581,712973.972917,3453048.80194,0
-84.764891,31.192165,3.4,6.6,56.88,582,712973.232123,3453051.01632,0
-84.764898,31.192185,2.9,6.7,56.896,583,712972.442555,3453053.28517,0
-84.764905,31.192206,2.5,6.4,56.871,584,712971.767805,3453055.53416,0
-84.764913,31.192225,2.6,6.0,56.864,585,712970.970275,3453057.72521,0
-84.76492,31.192246,2.4,5.2,56.846,586,712970.21042,3453059.9392,0
-84.764928,31.192265,2.3,4.7,56.83,587,712969.471645,3453062.0538,0
-84.764934,31.192282,2.0,3.3,56.84,588,712968.804963,3453063.90367,1
-84.76494,31.192299,2.3,3.2,56.858,589,712968.175285,3453065.80974,1
-84.764948,31.192316,2.1,3.4,56.854,590,712967.470481,3453067.65883,1
-84.764956,31.192332,2.1,3.7,56.814,591,712966.652876,3453069.428,1
-84.765127,31.192342,2.4,5.3,57.005,592,712950.314225,3453070.1847,0
-84.765134,31.192326,3.0,6.2,56.986,593,712949.671601,3453068.48583,0
-84.765134,31.19231,3.0,5.9,56.956,594,712949.746026,3453066.69055,0
-84.765126,31.192294,3.0,5.8,56.95,595,712950.458341,3453064.94143,0
-84.765117,31.192278,3.7,7.3,56.946,596,712951.427988,3453063.19751,0
-84.765109,31.192262,3.3,6.3,56.942,597,712952.199056,3453061.37193,0
-84.765102,31.192245,3.1,6.0,56.939,598,712952.855756,3453059.54405,0
-84.765094,31.192229,3.3,6.6,56.949,599,712953.712154,3453057.74238,0
-84.765086,31.192213,2.9,6.2,56.997,600,712954.509799,3453056.01717,0
-84.765079,31.1922,3.2,6.7,56.989,601,712955.216961,3453054.52305,0
-84.765071,31.192183,3.1,6.2,57.012,602,712956.006869,3453052.70895,0
-84.765062,31.192164,3.5,5.9,57.024,603,712956.859115,3453050.64101,0
-84.765055,31.192144,3.7,6.4,57.046,604,712957.619191,3453048.41592,0
-84.765047,31.192124,3.4,7.3,57.026,605,712958.369289,3453046.21282,0
-84.765039,31.192101,4.0,9.7,56.947,606,712959.221193,3453043.69013,0
-84.765031,31.192077,4.7,10.7,56.95,607,712960.038112,3453041.01146,0
-84.765021,31.192053,4.9,9.4,56.932,608,712961.025914,3453038.36951,0
-84.765013,31.192028,5.4,11.8,56.895,609,712961.834199,3453035.64629,0
-84.765004,31.192003,5.3,10.9,56.849,610,712962.747323,3453032.9252,0
-84.764996,31.191979,5.9,12.1,56.779,611,712963.641162,3453030.2148,0
-84.764988,31.191954,6.5,13.6,56.749,612,712964.439918,3453027.49139,0
-84.764979,31.191929,5.8,11.6,56.689,613,712965.343513,3453024.7701,0
-84.76497,31.191905,6.3,12.6,56.571,614,712966.226702,3453022.11495,0
-84.764962,31.191881,6.0,13.4,56.503,615,712967.073112,3453019.39251,0
-84.764954,31.191856,5.4,12.1,56.443,616,712967.919524,3453016.67006,0
-84.764945,31.191831,5.8,11.2,56.388,617,712968.822672,3453013.97095,0
-84.764938,31.191806,5.4,13.1,56.265,618,712969.488446,3453011.22267,0
-84.764929,31.191782,5.4,11.2,56.237,619,712970.44878,3453008.52471,0
-84.764919,31.191758,4.9,9.1,56.17,620,712971.398687,3453005.8709,0
-84.764911,31.191734,5.0,8.5,56.104,621,712972.272796,3453003.19338,0
-84.764901,31.191709,3.9,7.9,56.041,622,712973.242214,3453000.51779,0
-84.764893,31.191685,3.8,7.6,55.961,623,712974.059811,3452997.80585,0
-84.764885,31.19166,3.9,8.3,55.937,624,712974.924615,3452995.11706,0
-84.764876,31.191636,3.0,7.1,55.891,625,712975.836849,3452992.44031,0
-84.764867,31.191612,2.4,6.4,55.84,626,712976.730246,3452989.75209,0
-84.764858,31.191587,2.4,5.7,55.781,627,712977.595947,3452987.01894,0
-84.76485,31.191563,2.7,6.2,55.724,628,712978.460304,3452984.35232,0
-84.764842,31.191538,2.7,5.6,55.666,629,712979.277455,3452981.66255,0
-84.764833,31.191514,2.2,5.7,55.594,630,712980.142485,3452978.96267,0
-84.764825,31.191489,2.6,6.4,55.547,631,712981.007515,3452976.26278,0
-84.764816,31.191465,2.6,6.5,55.529,632,712981.862566,3452973.58488,0
-84.764808,31.19144,2.1,6.2,55.491,633,712982.755966,3452970.89666,0
-84.764799,31.191416,2.5,7.0,55.449,634,712983.601936,3452968.19639,0
-84.764791,31.191392,1.9,6.9,55.403,635,712984.466743,3452965.50759,0
-84.764782,31.191367,2.3,7.3,55.396,636,712985.350165,3452962.84135,0
-84.764773,31.191343,2.3,7.4,55.356,637,712986.243566,3452960.15313,0
-84.764765,31.191319,2.4,7.2,55.31,638,712987.051414,3452957.45209,0
-84.764758,31.191294,3.0,7.3,55.211,639,712987.831117,3452954.7283,0
-84.764749,31.191269,2.7,7.2,55.15,640,712988.696599,3452952.00624,0
-84.764741,31.191246,2.5,6.4,55.082,641,712989.5308,3452949.41665,0
-84.764736,31.191227,2.9,6.0,54.979,642,712990.048358,3452947.3974,0
-84.764731,31.191213,2.0,5.9,55.026,643,712990.557399,3452945.79945,0
-84.764792,31.191232,5.4,7.8,54.579,644,712984.67171,3452947.82109,0
-84.764795,31.191252,3.9,7.7,54.525,645,712984.369329,3452950.04434,0
-84.764801,31.191273,3.7,6.3,54.541,646,712983.751533,3452952.30557,0
-84.764808,31.191293,4.2,8.3,54.61,647,712983.067693,3452954.53219,0
-84.764816,31.191312,4.9,9.5,54.648,648,712982.205008,3452956.64428,0
-84.764827,31.191332,5.7,10.1,54.71,649,712981.169647,3452958.80834,0
-84.764837,31.191351,5.1,8.5,54.707,650,712980.201675,3452960.94049,0
-84.764847,31.191371,5.1,7.1,54.744,651,712979.214417,3452963.08334,0
-84.764856,31.19139,4.9,7.4,54.807,652,712978.275486,3452965.19389,0
-84.764865,31.191409,4.5,7.8,54.812,653,712977.345414,3452967.33789,0
