F1,F2,F3,F4,F5,ID,X,Y
-84.759774,31.188936,1.900000,3.500000,49.841000,"6738",713468.14582700003,3452702.97019999987
-84.759765,31.188909,1.900000,3.500000,49.824000,"6739",713469.08445700002,3452699.93909000000
-84.759753,31.188879,1.700000,3.400000,49.868000,"6740",713470.22840799997,3452696.65705000004
-84.759743,31.188849,1.700000,3.600000,49.875000,"6741",713471.30608999997,3452693.35148000019
-84.759732,31.188819,1.200000,2.800000,49.875000,"6742",713472.35540400003,3452690.03423999995
-84.759723,31.188790,1.300000,2.600000,49.875000,"6743",713473.34461100004,3452686.85997000011
-84.759714,31.188765,1.100000,2.200000,49.906000,"6744",713474.23972900002,3452684.09418000001
-84.759705,31.188740,1.200000,2.700000,49.930000,"6745",713475.11555900006,3452681.33908999991
-84.759697,31.188715,1.300000,2.000000,49.962000,"6746",713475.93375500001,3452678.60501000006
-84.759690,31.188695,0.800000,2.000000,49.914000,"6747",713476.66536900005,3452676.37937999982
-84.759682,31.188675,1.300000,2.100000,49.859000,"6748",713477.48321300000,3452674.13330999995
-84.759675,31.188654,1.300000,2.500000,49.859000,"6749",713478.18758200004,3452671.84058000008
-84.759667,31.188633,1.400000,2.500000,50.009000,"6750",713478.97863000003,3452669.50523999985
-84.759660,31.188612,0.900000,2.000000,49.977000,"6751",713479.71226700000,3452667.17982999980
-84.759652,31.188588,0.900000,2.000000,50.003000,"6752",713480.52686999994,3452664.62314999988
-84.759643,31.188563,0.600000,1.600000,50.018000,"6753",713481.43152200000,3452661.85754999984
-84.759634,31.188536,0.800000,2.000000,50.043000,"6754",713482.40760899999,3452658.86047000019
-84.759623,31.188506,1.300000,2.500000,50.023000,"6755",713483.46646000003,3452655.54343000008
-84.759613,31.188476,1.700000,2.800000,50.050000,"6756",713484.56366099999,3452652.21607000008
-84.759602,31.188445,1.500000,3.000000,50.030000,"6757",713485.65245399997,3452648.83308999985
-84.759591,31.188414,1.800000,3.300000,50.018000,"6758",713486.74102399999,3452645.46119000018
-84.759581,31.188384,1.400000,2.900000,49.971000,"6759",713487.81030699995,3452642.10000000009
-84.759570,31.188353,1.400000,2.900000,49.960000,"6760",713488.89932700002,3452638.70593000017
-84.759559,31.188322,1.300000,3.200000,49.908000,"6761",713490.00763400004,3452635.30115000019
-84.759549,31.188295,1.500000,3.700000,49.870000,"6762",713490.98462400003,3452632.25974000013
-84.759540,31.188269,1.400000,3.700000,49.862000,"6763",713491.91036500002,3452629.39473999990
-84.759531,31.188243,1.700000,3.100000,49.788000,"6764",713492.83453300002,3452626.60735999979
-84.759522,31.188219,2.100000,3.600000,49.756000,"6765",713493.74804800004,3452623.87521000020
-84.759513,31.188193,1.800000,3.200000,49.859000,"6766",713494.68264699995,3452621.04367000004
-84.759504,31.188167,2.100000,3.200000,49.880000,"6767",713495.59885800001,3452618.17847999977
-84.759494,31.188137,1.900000,3.000000,49.932000,"6768",713496.58987499995,3452614.91551999981
-84.759483,31.188107,1.800000,2.700000,49.943000,"6769",713497.70659399999,3452611.56638000021
-84.759472,31.188076,1.700000,2.800000,49.957000,"6770",713498.86144000001,3452608.21800999995
-84.759462,31.188046,2.000000,3.400000,49.887000,"6771",713499.88374700001,3452604.82259000000
-84.759452,31.188015,1.800000,3.500000,49.905000,"6772",713500.90605500003,3452601.42717000004
-84.759441,31.187984,2.100000,4.000000,49.875000,"6773",713502.02322700003,3452598.05585000012
-84.759429,31.187954,3.000000,4.500000,49.848000,"6774",713503.22550599999,3452594.71952999989
-84.759419,31.187923,3.500000,4.900000,49.840000,"6775",713504.22897800000,3452591.31264000013
-84.759409,31.187893,3.000000,5.200000,49.796000,"6776",713505.29827000003,3452587.95143999998
-84.759397,31.187862,3.600000,5.200000,49.766000,"6777",713506.49079600000,3452584.62601999985
-84.759386,31.187832,4.400000,5.200000,49.824000,"6778",713507.57892700005,3452581.27630000003
-84.759377,31.187801,4.400000,4.700000,49.828000,"6779",713508.57219600002,3452577.90247000009
-84.759366,31.187771,4.600000,5.500000,49.851000,"6780",713509.64194000000,3452574.51910000015
-84.759355,31.187740,4.400000,5.400000,49.839000,"6781",713510.75866699999,3452571.16996000009
-84.759344,31.187710,4.300000,5.900000,49.841000,"6782",713511.91329599998,3452567.83267999999
-84.759333,31.187680,4.000000,5.300000,49.851000,"6783",713512.98214300000,3452564.49365000008
-84.759323,31.187649,3.900000,4.900000,49.850000,"6784",713513.98472099996,3452561.13110999996
-84.759312,31.187619,3.100000,4.700000,49.876000,"6785",713515.08171399997,3452557.81484000012
-84.759303,31.187593,3.000000,4.700000,49.900000,"6786",713516.09257400001,3452554.98485000012
-84.759294,31.187569,3.200000,4.300000,49.883000,"6787",713516.91852099996,3452552.33966000006
-84.759287,31.187548,2.200000,3.600000,49.941000,"6788",713517.66170299996,3452550.01444000006
-84.759280,31.187527,2.300000,3.600000,49.938000,"6789",713518.43370399997,3452547.67872000020
-84.759272,31.187506,0.900000,3.100000,49.968000,"6790",713519.15827300004,3452545.33094999986
-84.759265,31.187484,1.600000,3.500000,50.013000,"6791",713519.94025600003,3452542.97324000020
-84.759258,31.187464,2.500000,4.200000,49.951000,"6792",713520.61559700000,3452540.70210999995
-84.759250,31.187443,2.200000,4.100000,49.924000,"6793",713521.44456199999,3452538.37863000017
-84.759243,31.187421,1.600000,3.600000,49.919000,"6794",713522.18023699999,3452535.95343999984
-84.759234,31.187395,2.100000,3.300000,49.963000,"6795",713523.06629400002,3452533.16527999984
-84.759225,31.187370,2.100000,3.600000,50.004000,"6796",713524.01043799997,3452530.33393999981
-84.759215,31.187344,2.100000,4.000000,49.986000,"6797",713524.95435799996,3452527.51367999986
-84.759207,31.187318,1.700000,3.800000,49.964000,"6798",713525.84198999999,3452524.64791999990
-84.759198,31.187292,1.900000,4.100000,49.973000,"6799",713526.70147700002,3452521.75939999986
-84.759189,31.187266,2.800000,4.100000,49.954000,"6800",713527.60704799998,3452518.94945999980
-84.759179,31.187241,2.100000,3.500000,49.936000,"6801",713528.65626299998,3452516.10914999992
-84.759170,31.187215,2.000000,3.900000,49.918000,"6802",713529.57114200003,3452513.31049000006
-84.759162,31.187190,1.600000,3.100000,49.847000,"6803",713530.39025900001,3452510.53206000011
-84.759153,31.187164,1.400000,3.400000,49.888000,"6804",713531.33530599996,3452507.65636999998
-84.759144,31.187138,2.100000,3.600000,49.876000,"6805",713532.25994200003,3452504.84682000009
-84.759135,31.187113,1.800000,3.700000,49.887000,"6806",713533.16551600001,3452502.03686999995
-84.759126,31.187087,2.100000,3.500000,49.909000,"6807",713534.05315099994,3452499.17111000000
-84.759116,31.187062,2.000000,3.800000,49.809000,"6808",713535.04316000000,3452496.42941999994
-84.759107,31.187036,1.800000,3.900000,49.768000,"6809",713535.96779699996,3452493.61987000005
-84.759097,31.187009,1.900000,3.400000,49.764000,"6810",713536.95321800001,3452490.63408000022
-84.759087,31.186979,1.700000,2.900000,49.785000,"6811",713538.02230399998,3452487.28397000022
-84.759076,31.186948,1.700000,2.600000,49.818000,"6812",713539.11067700002,3452483.92316999985
-84.759066,31.186918,1.800000,2.900000,49.820000,"6813",713540.18043800001,3452480.53979999991
-84.759055,31.186888,1.700000,3.300000,49.822000,"6814",713541.27699599997,3452477.24570999993
-84.759045,31.186857,1.700000,3.500000,49.784000,"6815",713542.32702199998,3452473.89521999983
-84.759034,31.186827,2.000000,3.400000,49.814000,"6816",713543.39566100005,3452470.56729000015
-84.759024,31.186797,1.800000,3.600000,49.876000,"6817",713544.44568700006,3452467.21678999998
-84.759013,31.186767,1.500000,3.700000,49.916000,"6818",713545.54269699997,3452463.90053000022
-84.759003,31.186736,1.700000,4.100000,49.942000,"6819",713546.59227599995,3452460.57220999990
-84.758992,31.186706,1.300000,3.900000,50.006000,"6820",713547.67067300004,3452457.23339000018
-84.758981,31.186676,1.400000,3.700000,50.004000,"6821",713548.77676699997,3452453.93948999979
-84.758971,31.186646,1.300000,4.000000,50.049000,"6822",713549.79820199998,3452450.58841999993
-84.758962,31.186620,1.400000,4.000000,50.067000,"6823",713550.69560099998,3452447.71175999986
-84.758953,31.186595,1.800000,4.000000,50.134000,"6824",713551.66700400005,3452444.94751999993
-84.758944,31.186569,2.000000,4.400000,50.149000,"6825",713552.59187400003,3452442.12687999988
-84.758935,31.186544,1.600000,5.000000,50.156000,"6826",713553.50653999997,3452439.33930000011
-84.758926,31.186521,1.500000,5.200000,50.198000,"6827",713554.36725799995,3452436.86119000008
-84.758914,31.186502,1.300000,4.600000,50.238000,"6828",713555.53509699996,3452434.75532000000
-84.758898,31.186487,1.000000,4.600000,50.261000,"6829",713557.16121299996,3452433.09128999989
-84.758876,31.186477,1.200000,4.100000,50.256000,"6830",713559.23158000002,3452432.09066000022
-84.758853,31.186475,1.600000,3.600000,50.228000,"6831",713561.49568599998,3452431.88145000022
-84.758829,31.186480,1.500000,3.200000,50.251000,"6832",713563.73408299999,3452432.47028000001
-84.758809,31.186493,1.200000,3.300000,50.231000,"6833",713565.56326900003,3452433.96032000007
-84.758795,31.186514,0.800000,2.600000,50.247000,"6834",713566.91742299998,3452436.30585000012
-84.758789,31.186539,1.000000,2.700000,50.233000,"6835",713567.40386700002,3452439.12182000000
-84.758793,31.186568,1.300000,3.200000,50.214000,"6836",713566.95902600000,3452442.25166000007
-84.758801,31.186598,1.200000,3.300000,50.095000,"6837",713566.10869999998,3452445.62838000013
-84.758811,31.186628,1.500000,3.000000,50.089000,"6838",713565.11630300002,3452448.95785999997
-84.758820,31.186661,1.000000,3.000000,50.106000,"6839",713564.18613199994,3452452.51042000018
-84.758831,31.186691,1.000000,3.100000,50.126000,"6840",713563.01241500000,3452455.84731000010
-84.758843,31.186722,1.300000,2.900000,50.189000,"6841",713561.89431400003,3452459.26297000004
-84.758853,31.186752,1.300000,3.300000,50.120000,"6842",713560.80683000002,3452462.57942999993
-84.758864,31.186782,1.500000,3.300000,50.071000,"6843",713559.70981499995,3452465.89569000015
-84.758874,31.186813,0.800000,2.700000,50.080000,"6844",713558.73558500002,3452469.26990000019
-84.758885,31.186842,1.000000,2.900000,50.069000,"6845",713557.55436199997,3452472.50681999978
-84.758895,31.186873,1.600000,3.500000,50.059000,"6846",713556.57968400000,3452475.90320000006
-84.758905,31.186903,1.700000,3.400000,49.972000,"6847",713555.55824799999,3452479.25426999992
-84.758914,31.186934,1.600000,3.800000,49.958000,"6848",713554.63167699997,3452482.62944999989
-84.758922,31.186964,1.600000,3.700000,49.898000,"6849",713553.73369999998,3452486.00520000001
-84.758930,31.186996,2.700000,4.100000,49.887000,"6850",713552.93944500003,3452489.43850999977
-84.758936,31.187027,3.100000,4.500000,49.847000,"6851",713552.34489900002,3452492.89806000004
-84.758942,31.187058,4.100000,5.800000,49.822000,"6852",713551.61691500002,3452496.35490000015
-84.758952,31.187089,4.400000,7.000000,49.789000,"6853",713550.67173199996,3452499.70751000009
-84.758960,31.187119,4.100000,6.500000,49.750000,"6854",713549.78328900004,3452503.08345999988
-84.758971,31.187150,4.200000,7.100000,49.760000,"6855",713548.69513799995,3452506.43318000017
-84.758982,31.187179,4.500000,7.400000,49.779000,"6856",713547.56157799996,3452509.67106000008
-84.758990,31.187203,5.400000,8.200000,49.763000,"6857",713546.71588399995,3452512.34911999991
-84.758997,31.187225,5.300000,8.700000,49.778000,"6858",713546.01945200004,3452514.71964999987
-84.759005,31.187246,5.700000,7.900000,49.775000,"6859",713545.20864299999,3452517.08785999985
-84.759012,31.187267,5.400000,6.800000,49.738000,"6860",713544.47565899999,3452519.38000999996
-84.759020,31.187288,2.800000,0.100000,49.691000,"6861",713543.73201899999,3452521.72739000013
-84.759029,31.187312,1.900000,4.000000,49.775000,"6862",713542.82230400003,3452524.27106000017
-84.759039,31.187336,1.800000,3.700000,49.506000,"6863",713541.78643600002,3452526.92308000010
-84.759048,31.187361,1.700000,3.300000,49.441000,"6864",713540.88108600001,3452529.72194000008
-84.759057,31.187387,1.600000,3.200000,49.468000,"6865",713539.94646899996,3452532.55347999977
-84.759066,31.187412,1.700000,3.500000,49.464000,"6866",713539.02205699997,3452535.35195000004
-84.759074,31.187438,1.500000,3.400000,49.426000,"6867",713538.18275299994,3452538.18541999999
-84.759083,31.187464,1.300000,3.600000,49.471000,"6868",713537.33212100004,3452541.10737999994
-84.759090,31.187490,0.800000,3.500000,49.398000,"6869",713536.60786700004,3452543.90990999993
-84.759097,31.187516,2.000000,4.500000,49.330000,"6870",713535.86275400000,3452546.80073999986
-84.759106,31.187541,1.500000,4.200000,49.356000,"6871",713534.97601999994,3452549.62215999980
-84.759114,31.187567,2.100000,4.600000,49.325000,"6872",713534.07067299995,3452552.42101999978
-84.759123,31.187592,2.100000,4.300000,49.305000,"6873",713533.17575599998,3452555.17572000017
-84.759133,31.187618,1.500000,4.100000,49.350000,"6874",713532.19236300001,3452558.06173000019
-84.759142,31.187643,3.400000,5.700000,49.250000,"6875",713531.23958499997,3452560.84853000008
-84.759151,31.187670,4.200000,6.200000,49.267000,"6876",713530.38828199997,3452563.80376000004
-84.759162,31.187700,4.000000,5.800000,49.200000,"6877",713529.29240799998,3452567.06459000008
-84.759172,31.187730,3.900000,5.500000,49.180000,"6878",713528.18498100003,3452570.42500999989
-84.759183,31.187761,4.500000,6.100000,49.096000,"6879",713527.11612899997,3452573.76403000019
-84.759194,31.187791,4.300000,5.700000,49.130000,"6880",713526.00870400004,3452577.12445000000
-84.759204,31.187821,4.300000,5.900000,49.105000,"6881",713524.96822200005,3452580.47514000023
-84.759214,31.187852,3.700000,5.800000,49.103000,"6882",713523.89847300004,3452583.85851000017
-84.759225,31.187883,3.800000,5.900000,49.046000,"6883",713522.82939900004,3452587.20861000009
-84.759236,31.187913,4.300000,5.900000,49.091000,"6884",713521.69383100001,3452590.54627999989
-84.759257,31.187973,4.100000,6.400000,49.128000,"6885",713519.53774699999,3452597.19068000000
-84.759268,31.188004,4.500000,6.700000,49.093000,"6886",713518.46889899997,3452600.52969999984
-84.759278,31.188034,4.400000,5.500000,49.148000,"6887",713517.39074599999,3452603.85743999993
-84.759289,31.188064,3.500000,6.200000,49.162000,"6888",713516.32212499995,3452607.18537000008
-84.759300,31.188094,3.000000,6.200000,49.190000,"6889",713515.18678500003,3452610.51195000019
-84.759311,31.188125,2.600000,5.700000,49.215000,"6890",713514.11771599995,3452613.86206000019
-84.759321,31.188152,2.100000,5.100000,49.115000,"6891",713513.10349200002,3452616.85835999995
-84.759330,31.188177,1.600000,4.100000,49.130000,"6892",713512.16003000003,3452619.65644000005
-84.759338,31.188199,1.400000,3.800000,49.138000,"6893",713511.39621699997,3452622.05887999991
-84.759344,31.188221,1.300000,3.600000,49.141000,"6894",713510.68050999998,3452624.44010999985
-84.759352,31.188242,1.300000,2.900000,49.134000,"6895",713509.88037100004,3452626.75308000017
-84.759359,31.188263,0.900000,2.500000,49.159000,"6896",713509.16466400004,3452629.13431000011
-84.759367,31.188283,0.700000,1.900000,49.151000,"6897",713508.38650799997,3452631.30354000023
-84.759375,31.188304,1.400000,2.400000,49.146000,"6898",713507.61428900005,3452633.65034999978
-84.759383,31.188327,1.800000,3.200000,49.199000,"6899",713506.81918899994,3452636.18525000010
-84.759392,31.188353,2.000000,3.800000,49.255000,"6900",713505.85531999997,3452639.04946999997
-84.759402,31.188383,2.000000,3.700000,49.347000,"6901",713504.84434099996,3452642.35638999986
-84.759413,31.188413,2.100000,3.800000,49.367000,"6902",713503.74713300006,3452645.68373999977
-84.759423,31.188444,2.000000,3.600000,49.434000,"6903",713502.64992500003,3452649.01109999977
-84.759434,31.188474,1.400000,3.100000,49.448000,"6904",713501.58153700002,3452652.32794999983
-84.759444,31.188504,1.000000,2.700000,49.475000,"6905",713500.52245499997,3452655.65607000003
-84.759455,31.188534,1.400000,3.000000,49.519000,"6906",713499.44386200001,3452659.00598999998
-84.759466,31.188563,1.100000,2.900000,49.501000,"6907",713498.37749700004,3452662.22306000022
-84.759474,31.188589,0.800000,2.000000,49.487000,"6908",713497.47261599998,3452664.99973999988
-84.759481,31.188609,0.900000,1.900000,49.468000,"6909",713496.77844699996,3452667.25939999986
-84.759488,31.188627,1.200000,2.300000,49.476000,"6910",713496.11848800001,3452669.24248000002
-84.759494,31.188644,1.300000,2.800000,49.489000,"6911",713495.50865600002,3452671.10455999989
-84.759499,31.188659,1.800000,2.600000,49.484000,"6912",713494.98909699998,3452672.74664000003
-84.759504,31.188673,1.300000,2.400000,49.457000,"6913",713494.46090599999,3452674.34418000001
-84.759509,31.188686,1.900000,3.100000,49.311000,"6914",713493.95492199995,3452675.78690000018
-84.759515,31.188704,1.100000,3.500000,49.387000,"6915",713493.31425099995,3452677.75926999981
-84.759521,31.188723,1.400000,2.900000,49.461000,"6916",713492.71103100001,3452679.76567000011
-84.759528,31.188741,1.100000,2.800000,49.458000,"6917",713492.04109199997,3452681.77071999991
-84.759534,31.188760,1.200000,2.000000,49.461000,"6918",713491.38707199995,3452683.93137999997
-84.759542,31.188781,0.800000,2.600000,49.426000,"6919",713490.60712599999,3452686.18930000020
-84.759550,31.188803,1.500000,2.500000,49.476000,"6920",713489.79611500003,3452688.56859999988
-84.759557,31.188824,1.300000,2.900000,49.436000,"6921",713489.07974199997,3452690.98309000023
-84.759566,31.188849,1.100000,2.400000,49.402000,"6922",713488.14694600005,3452693.72593999980
-84.759575,31.188875,1.200000,2.900000,49.436000,"6923",713487.25047800003,3452696.55824999977
-84.759584,31.188900,1.500000,2.700000,49.371000,"6924",713486.30747700005,3452699.33416000009
-84.759593,31.188926,1.500000,3.300000,49.402000,"6925",713485.42984700005,3452702.17794999992
-84.759602,31.188952,2.200000,5.000000,49.369000,"6926",713484.47574400005,3452705.03128000023
-84.759611,31.188978,2.600000,4.700000,49.344000,"6927",713483.58813499997,3452707.89704999980
-84.759620,31.189004,2.200000,4.600000,49.316000,"6928",713482.62495099998,3452710.72801000020
-84.759629,31.189032,2.300000,4.800000,49.314000,"6929",713481.71266500000,3452713.87056000018
-84.759640,31.189062,2.600000,5.200000,49.331000,"6930",713480.66290000000,3452717.20997000020
-84.759651,31.189092,2.200000,5.400000,49.356000,"6931",713479.51849900000,3452720.51419000002
-84.759661,31.189123,2.400000,5.600000,49.374000,"6932",713478.44922399998,3452723.87538000010
-84.759671,31.189153,2.500000,6.400000,49.356000,"6933",713477.41874899995,3452727.20409000013
-84.759683,31.189183,2.900000,6.000000,49.418000,"6934",713476.26414400002,3452730.54137999984
-84.759693,31.189214,2.400000,6.300000,49.388000,"6935",713475.19554500002,3452733.86932000006
-84.759704,31.189244,2.900000,5.900000,49.409000,"6936",713474.11696599994,3452737.21922999993
-84.759715,31.189274,2.600000,5.300000,49.423000,"6937",713473.03838799999,3452740.56914999988
-84.759726,31.189305,2.700000,6.100000,49.431000,"6938",713471.89309200004,3452743.91771999979
-84.759736,31.189335,2.400000,5.600000,49.415000,"6939",713470.83312800003,3452747.29020000016
-84.759747,31.189366,2.400000,5.200000,49.370000,"6940",713469.73548999999,3452750.63972999994
-84.759758,31.189397,2.600000,4.800000,49.368000,"6941",713468.67530200002,3452754.02328999992
-84.759768,31.189427,2.100000,4.900000,49.343000,"6942",713467.60558400000,3452757.40665999986
-84.759778,31.189458,2.000000,4.800000,49.321000,"6943",713466.54584699997,3452760.76806000015
-84.759789,31.189488,2.100000,4.800000,49.268000,"6944",713465.46704799996,3452764.12906000018
-84.759799,31.189518,2.000000,4.600000,49.253000,"6945",713464.42906899995,3452767.35779999988
-84.759808,31.189543,1.800000,4.800000,49.226000,"6946",713463.50424299994,3452770.17845000001
-84.759817,31.189569,1.700000,4.100000,49.182000,"6947",713462.59848000004,3452772.99948000023
-84.759826,31.189594,1.600000,3.300000,49.133000,"6948",713461.66457300005,3452775.79775999999
-84.759836,31.189620,1.300000,3.100000,49.135000,"6949",713460.72091100004,3452778.60693999985
-84.759845,31.189645,1.500000,4.100000,49.141000,"6950",713459.81537299999,3452781.41688999999
-84.759854,31.189670,1.600000,4.600000,49.149000,"6951",713458.86330400000,3452784.17044000002
-84.759862,31.189696,2.200000,3.700000,49.189000,"6952",713458.00519800000,3452786.99244000018
-84.759872,31.189722,1.700000,3.800000,49.280000,"6953",713457.04157700005,3452789.84556999989
-84.759881,31.189747,1.700000,3.900000,49.289000,"6954",713456.15532699996,3452792.64482000005
-84.759890,31.189772,1.600000,3.600000,49.330000,"6955",713455.23095400003,3452795.44329999993
-84.759899,31.189798,1.600000,4.400000,49.369000,"6956",713454.31521499995,3452798.28630999988
-84.759908,31.189826,2.000000,5.000000,49.402000,"6957",713453.35708400002,3452801.33920999989
-84.759918,31.189856,2.300000,6.200000,49.387000,"6958",713452.29870199994,3452804.63408000022
-84.759940,31.189916,3.500000,7.100000,49.453000,"6959",713450.12385500001,3452811.26701000007
-84.759951,31.189947,3.500000,6.800000,49.546000,"6960",713449.03508499998,3452814.64999999991
-84.759961,31.189977,3.700000,7.500000,49.562000,"6961",713447.98578700004,3452817.96724000014
-84.759972,31.190007,4.000000,7.500000,49.591000,"6962",713446.89791699999,3452821.30587999988
-84.759983,31.190037,3.800000,8.200000,49.663000,"6963",713445.75286100002,3452824.64336000010
-84.759993,31.190068,4.000000,8.100000,49.695000,"6964",713444.68382899999,3452827.99347000010
-84.760004,31.190098,4.300000,7.800000,49.724000,"6965",713443.59618500003,3452831.32102000015
-84.760015,31.190128,4.500000,8.900000,49.735000,"6966",713442.44204899995,3452834.63614000008
-84.760026,31.190158,3.600000,8.300000,49.819000,"6967",713441.40206100000,3452837.96466000006
-84.760037,31.190188,3.100000,7.000000,49.833000,"6968",713440.29558100004,3452841.28073999984
-84.760047,31.190219,3.300000,6.800000,49.889000,"6969",713439.18887800002,3452844.60790999979
-84.760058,31.190249,3.300000,6.700000,49.917000,"6970",713438.14866700000,3452847.94750999985
-84.760068,31.190279,2.800000,6.000000,49.943000,"6971",713437.06125100004,3452851.26397999981
-84.760079,31.190309,2.600000,5.600000,49.962000,"6972",713436.01151099999,3452854.60338999983
-84.760090,31.190340,3.000000,6.300000,50.021000,"6973",713434.90458500001,3452857.94164999994
-84.760100,31.190370,3.100000,6.600000,50.053000,"6974",713433.84508999996,3452861.29196000006
-84.760111,31.190400,3.100000,7.000000,50.073000,"6975",713432.74792100000,3452864.61932000006
-84.760121,31.190431,2.600000,5.300000,50.136000,"6976",713431.69795800000,3452867.96982000023
-84.760132,31.190461,2.500000,5.500000,50.189000,"6977",713430.60123899998,3452871.27500999998
-84.760142,31.190491,2.100000,5.500000,50.228000,"6978",713429.55150199996,3452874.61442000000
-84.760153,31.190521,2.100000,5.600000,50.242000,"6979",713428.48337699997,3452877.92018999998
-84.760163,31.190551,1.800000,5.600000,50.291000,"6980",713427.39574199996,3452881.24774000002
-84.760174,31.190581,1.800000,4.700000,50.354000,"6981",713426.31763800001,3452884.57549000019
-84.760185,31.190612,1.600000,4.500000,50.391000,"6982",713425.22978000005,3452887.91412999993
-84.760195,31.190642,1.600000,5.200000,50.445000,"6983",713424.13239100005,3452891.25258000009
-84.760206,31.190672,2.400000,5.300000,50.460000,"6984",713423.04453299998,3452894.59121999983
-84.760217,31.190703,3.100000,6.800000,50.510000,"6985",713421.95577799994,3452897.97421000013
-84.760227,31.190734,3.200000,6.700000,50.538000,"6986",713420.91490300000,3452901.34708000021
-84.760238,31.190764,3.700000,7.600000,50.531000,"6987",713419.85541600001,3452904.69738999987
-84.760248,31.190795,3.400000,7.000000,50.547000,"6988",713418.78527500003,3452908.10294000013
-84.760258,31.190825,4.600000,8.400000,50.594000,"6989",713417.73531999998,3452911.45343999984
-84.760269,31.190856,3.700000,7.000000,50.638000,"6990",713416.64746600005,3452914.79208000004
-84.760279,31.190886,4.300000,8.800000,50.668000,"6991",713415.57822599995,3452918.15328000020
-84.760290,31.190916,4.000000,7.000000,50.675000,"6992",713414.46200499998,3452921.48026000010
-84.760301,31.190946,3.800000,8.000000,50.684000,"6993",713413.37415299995,3452924.81889999984
-84.760312,31.190977,3.900000,7.600000,50.716000,"6994",713412.29515799996,3452928.19100000011
-84.760322,31.191007,4.400000,8.000000,50.682000,"6995",713411.25586000003,3452931.48626000015
-84.760331,31.191033,4.500000,7.500000,50.685000,"6996",713410.32085400005,3452934.33998000016
-84.760339,31.191057,4.900000,7.400000,50.659000,"6997",713409.49562900001,3452936.95190999983
-84.760347,31.191078,4.800000,7.700000,50.621000,"6998",713408.70416199998,3452939.30942999991
-84.760355,31.191099,4.900000,7.500000,50.595000,"6999",713407.95171699999,3452941.62337000016
-84.760362,31.191120,4.400000,6.800000,50.510000,"7000",713407.17067999998,3452943.93673000019
-84.760369,31.191141,3.000000,6.300000,50.438000,"7001",713406.42686799995,3452946.29522000020
-84.760378,31.191162,6.400000,8.600000,50.458000,"7002",713405.59885099996,3452948.57434999989
-84.760386,31.191187,7.000000,8.200000,50.503000,"7003",713404.77048399998,3452951.34150000010
-84.760396,31.191214,6.800000,7.800000,50.610000,"7004",713403.76607000001,3452954.32690999983
-84.760405,31.191244,6.600000,6.800000,50.638000,"7005",713402.78373699996,3452957.63442000002
-84.760417,31.191274,5.800000,7.200000,50.709000,"7006",713401.60148099996,3452960.92678999994
-84.760426,31.191305,6.100000,13.800000,50.749000,"7007",713400.62800699996,3452964.26775000012
-84.760437,31.191335,6.100000,8.700000,50.821000,"7008",713399.52132499998,3452967.59492000006
-84.760448,31.191365,5.900000,9.100000,50.891000,"7009",713398.47205400001,3452970.91215999983
-84.760459,31.191395,4.500000,8.200000,50.924000,"7010",713397.33722999995,3452974.21657999977
-84.760469,31.191425,4.600000,8.300000,50.988000,"7011",713396.29659200006,3452977.57836000016
-84.760480,31.191455,4.400000,7.900000,50.991000,"7012",713395.19989299995,3452980.88354999991
-84.760491,31.191486,4.000000,8.000000,51.053000,"7013",713394.10184699995,3452984.25526000001
-84.760502,31.191516,4.300000,7.900000,51.044000,"7014",713392.99471999996,3452987.60460999981
-84.760512,31.191547,5.600000,7.700000,51.056000,"7015",713391.95430900005,3452990.95531000011
-84.760522,31.191575,5.400000,8.100000,51.081000,"7016",713390.95786099997,3452994.01851999993
-84.760530,31.191598,5.500000,6.900000,51.080000,"7017",713390.10405099997,3452996.62986999983
-84.760537,31.191618,4.900000,5.500000,50.991000,"7018",713389.35498099995,3452998.77752000000
-84.760543,31.191635,5.400000,5.800000,50.964000,"7019",713388.79216299998,3453000.67383000022
-84.760548,31.191650,5.000000,5.900000,50.928000,"7020",713388.23428400001,3453002.32622999977
-84.760554,31.191665,4.600000,5.600000,50.881000,"7021",713387.70589700004,3453003.93485999992
-84.760559,31.191679,4.100000,5.200000,50.822000,"7022",713387.17728499998,3453005.55458999984
-84.760564,31.191694,3.800000,4.900000,50.730000,"7023",713386.65797900001,3453007.18558999989
-84.760569,31.191708,3.900000,4.500000,50.683000,"7024",713386.14046999998,3453008.72789000021
-84.760574,31.191723,3.800000,5.300000,50.687000,"7025",713385.65928799997,3453010.35967000015
-84.760580,31.191740,4.700000,6.200000,50.749000,"7026",713385.02089699998,3453012.22117999988
-84.760587,31.191761,5.700000,6.800000,50.803000,"7027",713384.26890999998,3453014.51294999989
-84.760595,31.191784,6.000000,7.300000,50.871000,"7028",713383.49269800005,3453017.05933000008
-84.760604,31.191809,6.000000,6.800000,50.970000,"7029",713382.60648199997,3453019.85857999977
-84.760613,31.191834,6.000000,7.000000,51.035000,"7030",713381.66375499999,3453022.62341000000
-84.760622,31.191859,6.900000,7.100000,51.123000,"7031",713380.75937600003,3453025.37792999996
-84.760631,31.191885,7.600000,8.700000,51.282000,"7032",713379.85387500003,3453028.18789000018
-84.760640,31.191910,6.600000,8.500000,51.363000,"7033",713378.92886400002,3453031.01963000000
-84.760649,31.191936,6.200000,8.000000,51.449000,"7034",713378.05173199996,3453033.84125000006
